market,arrival_date,arrivals_tonnes,variety,minimum_price,maximum_price,modal_price
Srinivasapur,12/11/2017,33.0,Tomato,1533,4200,3533
Srinivasapur,13/11/2017,35.0,Tomato,1300,3534,2700
Srinivasapur,14/11/2017,31.0,Tomato,1467,3733,2400
Srinivasapur,15/11/2017,61.0,Tomato,800,3800,2400
Srinivasapur,16/11/2017,55.0,Tomato,2000,3666,2933
Srinivasapur,17/11/2017,32.0,Tomato,1333,3333,2533
Srinivasapur,18/11/2017,30.0,Tomato,1333,3267,2267
Srinivasapur,19/11/2017,47.0,Tomato,1867,3133,2133
Srinivasapur,20/11/2017,60.0,Tomato,1733,3867,2533
Srinivasapur,21/11/2017,41.0,Tomato,1133,3000,2000
Srinivasapur,22/11/2017,52.0,Tomato,1333,3000,2000
Srinivasapur,23/11/2017,75.0,Tomato,1200,2733,2000
Srinivasapur,24/11/2017,75.0,Tomato,1400,3000,2133
Srinivasapur,25/11/2017,80.0,Tomato,1200,2733,1867
Srinivasapur,26/11/2017,80.0,Tomato,1600,3000,2267
Srinivasapur,27/11/2017,98.0,Tomato,1200,2733,2000
Srinivasapur,28/11/2017,70.0,Tomato,1267,2666,2000
Srinivasapur,29/11/2017,80.0,Tomato,667,2667,1800
Srinivasapur,30/11/2017,65.0,Tomato,1200,2800,2000
Arasikere,21/12/2017,2.0,Tomato,500,500,500
Bagepalli,2/12/2017,20.0,Tomato,863,1610,1274
Bagepalli,4/12/2017,21.0,Tomato,863,1610,1274
Bagepalli,5/12/2017,22.0,Tomato,863,1610,1274
Bagepalli,6/12/2017,23.0,Tomato,863,1610,1274
Bagepalli,7/12/2017,24.0,Tomato,863,1610,1274
Bagepalli,11/12/2017,26.0,Tomato,863,1610,1274
Bagepalli,12/12/2017,25.0,Tomato,863,1610,1274
Bagepalli,13/12/2017,26.0,Tomato,863,1610,1274
Bagepalli,14/12/2017,29.0,Tomato,863,1610,1274
Bagepalli,16/12/2017,27.0,Tomato,863,1610,1274
Bagepalli,18/12/2017,29.0,Tomato,863,1610,1274
Bagepalli,19/12/2017,29.0,Tomato,863,1610,1274
Bagepalli,20/12/2017,31.0,Tomato,863,1610,1274
Bagepalli,21/12/2017,33.0,Tomato,863,1610,1274
Bagepalli,26/12/2017,29.0,Tomato,863,1610,1274
Bagepalli,27/12/2017,32.0,Tomato,863,1610,1274
Bagepalli,28/12/2017,32.0,Tomato,863,1610,1274
Bagepalli,30/12/2017,32.0,Tomato,863,1610,1274
Bangarpet,1/12/2017,1.0,Tomato,500,2950,1780
Bangarpet,2/12/2017,1.0,Tomato,300,2950,1850
Bangarpet,4/12/2017,1.0,Tomato,500,3200,1950
Bangarpet,5/12/2017,2.0,Tomato,350,2500,1350
Bangarpet,6/12/2017,1.0,Tomato,500,2980,1550
Bangarpet,7/12/2017,1.0,Tomato,400,1950,750
Bangarpet,8/12/2017,2.0,Tomato,250,1750,950
Bangarpet,9/12/2017,1.0,Tomato,300,1850,850
Bangarpet,11/12/2017,1.0,Tomato,280,1950,750
Bangarpet,12/12/2017,2.0,Tomato,300,1200,650
Bangarpet,13/12/2017,2.0,Tomato,300,850,450
Bangarpet,14/12/2017,2.0,Tomato,250,850,350
Bangarpet,15/12/2017,1.0,Tomato,250,850,550
Bangarpet,16/12/2017,2.0,Tomato,250,850,530
Bangarpet,18/12/2017,2.0,Tomato,250,320,300
Bangarpet,19/12/2017,1.0,Tomato,280,500,450
Bangarpet,20/12/2017,2.0,Tomato,280,550,480
Bangarpet,21/12/2017,1.0,Tomato,300,650,450
Bangarpet,22/12/2017,2.0,Tomato,250,580,450
Bangarpet,23/12/2017,2.0,Tomato,300,500,400
Bangarpet,25/12/2017,2.0,Tomato,250,530,380
Bangarpet,26/12/2017,1.0,Tomato,280,550,420
Bangarpet,27/12/2017,1.0,Tomato,250,450,350
Bangarpet,28/12/2017,1.0,Tomato,250,450,350
Bangarpet,29/12/2017,1.0,Tomato,300,650,450
Bangarpet,30/12/2017,1.0,Tomato,863,1610,1274
"Binny Mill (F&V), Bangalore",1/12/2017,38.0,Tomato,2000,2400,2200
"Binny Mill (F&V), Bangalore",4/12/2017,41.0,Tomato,2000,2500,2300
"Binny Mill (F&V), Bangalore",5/12/2017,32.0,Tomato,2000,3000,2500
"Binny Mill (F&V), Bangalore",7/12/2017,40.0,Tomato,2000,2500,2300
"Binny Mill (F&V), Bangalore",8/12/2017,38.0,Tomato,2000,2500,2300
"Binny Mill (F&V), Bangalore",11/12/2017,27.0,Tomato,2000,2500,2300
"Binny Mill (F&V), Bangalore",12/12/2017,47.0,Tomato,2000,2500,2300
"Binny Mill (F&V), Bangalore",13/12/2017,40.0,Tomato,2000,2500,2300
"Binny Mill (F&V), Bangalore",14/12/2017,40.0,Tomato,2000,2500,2300
"Binny Mill (F&V), Bangalore",15/12/2017,44.0,Tomato,2000,2500,2300
"Binny Mill (F&V), Bangalore",16/12/2017,46.0,Tomato,2000,2500,2300
"Binny Mill (F&V), Bangalore",18/12/2017,53.0,Tomato,800,1200,1000
"Binny Mill (F&V), Bangalore",19/12/2017,50.0,Tomato,600,800,700
"Binny Mill (F&V), Bangalore",20/12/2017,45.0,Tomato,500,800,700
"Binny Mill (F&V), Bangalore",21/12/2017,47.0,Tomato,600,800,700
"Binny Mill (F&V), Bangalore",22/12/2017,46.0,Tomato,600,800,700
"Binny Mill (F&V), Bangalore",23/12/2017,45.0,Tomato,500,700,600
"Binny Mill (F&V), Bangalore",26/12/2017,46.0,Tomato,500,700,600
"Binny Mill (F&V), Bangalore",27/12/2017,48.0,Tomato,400,600,500
"Binny Mill (F&V), Bangalore",28/12/2017,46.0,Tomato,400,600,500
"Binny Mill (F&V), Bangalore",30/12/2017,43.0,Tomato,400,600,500
Channapatana,1/12/2017,2.0,Tomato,1400,1750,1500
Channapatana,2/12/2017,2.0,Tomato,1500,2000,1750
Channapatana,4/12/2017,2.0,Tomato,1150,1500,1350
Channapatana,5/12/2017,2.0,Tomato,1250,1750,1450
Channapatana,6/12/2017,2.0,Tomato,1050,1500,1300
Channapatana,7/12/2017,2.0,Tomato,1150,1750,1400
Channapatana,8/12/2017,2.0,Tomato,1150,1550,1350
Channapatana,9/12/2017,1.0,Tomato,1150,1650,1400
Channapatana,11/12/2017,1.0,Tomato,1000,2500,1750
Channapatana,12/12/2017,1.0,Tomato,2000,2800,2400
Channapatana,13/12/2017,1.0,Tomato,1000,1800,1400
Channapatana,14/12/2017,2.0,Tomato,1400,2000,1700
Channapatana,15/12/2017,1.0,Tomato,1500,3000,2250
Channapatana,16/12/2017,2.0,Tomato,750,1100,1000
Channapatana,18/12/2017,3.0,Tomato,500,800,650
Channapatana,19/12/2017,3.0,Tomato,400,650,500
Channapatana,20/12/2017,4.0,Tomato,350,650,500
Channapatana,21/12/2017,3.0,Tomato,400,650,550
Channapatana,22/12/2017,2.0,Tomato,350,600,450
Channapatana,23/12/2017,2.0,Tomato,350,600,500
Channapatana,25/12/2017,3.0,Tomato,350,550,450
Channapatana,26/12/2017,3.0,Tomato,350,500,400
Channapatana,27/12/2017,3.0,Tomato,250,400,350
Channapatana,28/12/2017,3.0,Tomato,250,400,350
Channapatana,29/12/2017,3.0,Tomato,200,400,300
Channapatana,30/12/2017,3.0,Tomato,200,400,300
Channarayapatna,22/12/2017,1.0,Tomato,1500,1500,1500
Channarayapatna,27/12/2017,1.0,Tomato,1000,1000,1000
Chickkaballapura,1/12/2017,16.0,Tomato,750,3070,1900
Chickkaballapura,2/12/2017,27.0,Tomato,800,3000,2000
Chickkaballapura,3/12/2017,25.0,Tomato,800,3000,1900
Chickkaballapura,4/12/2017,14.0,Tomato,1000,3900,2700
Chickkaballapura,5/12/2017,15.0,Tomato,1200,3800,2700
Chickkaballapura,6/12/2017,40.0,Tomato,220,1300,920
Chickkaballapura,8/12/2017,51.0,Tomato,220,1380,840
Chickkaballapura,9/12/2017,35.0,Tomato,220,1460,770
Chickkaballapura,10/12/2017,32.0,Tomato,220,1350,840
Chickkaballapura,11/12/2017,21.0,Tomato,220,1270,770
Chickkaballapura,12/12/2017,19.0,Tomato,220,1290,920
Chickkaballapura,13/12/2017,31.0,Tomato,220,1380,770
Chickkaballapura,15/12/2017,54.0,Tomato,220,1300,920
Chickkaballapura,16/12/2017,72.0,Tomato,220,1380,770
Chickkaballapura,17/12/2017,30.0,Tomato,220,1310,690
Chickkaballapura,18/12/2017,17.0,Tomato,220,1230,690
Chickkaballapura,19/12/2017,41.0,Tomato,220,1150,650
Chickkaballapura,20/12/2017,51.0,Tomato,220,920,630
Chickkaballapura,22/12/2017,36.0,Tomato,220,770,650
Chickkaballapura,23/12/2017,43.0,Tomato,220,690,446
Chickkaballapura,24/12/2017,19.0,Tomato,230,690,420
Chickkaballapura,25/12/2017,18.0,Tomato,220,690,415
Chickkaballapura,26/12/2017,42.0,Tomato,230,690,384
Chickkaballapura,27/12/2017,44.0,Tomato,230,650,370
Chickkaballapura,29/12/2017,58.0,Tomato,230,650,390
Chickkaballapura,30/12/2017,31.0,Tomato,250,630,380
Chickkaballapura,31/12/2017,48.0,Tomato,230,625,380
Chikkamagalore,11/12/2017,152.0,Tomato,1477,1677,1577
Chikkamagalore,12/12/2017,26.0,Tomato,1145,1345,1245
Chikkamagalore,13/12/2017,70.0,Tomato,1053,1253,1153
Chikkamagalore,14/12/2017,24.0,Tomato,1044,1244,1144
Chikkamagalore,15/12/2017,52.0,Tomato,1045,1245,1145
Chikkamagalore,16/12/2017,47.0,Tomato,972,1172,1072
Chikkamagalore,18/12/2017,150.0,Tomato,670,870,770
Chikkamagalore,19/12/2017,63.0,Tomato,537,737,637
Chikkamagalore,20/12/2017,155.0,Tomato,484,684,584
Chikkamagalore,21/12/2017,38.0,Tomato,475,675,575
Chikkamagalore,22/12/2017,131.0,Tomato,424,624,524
Chikkamagalore,23/12/2017,103.0,Tomato,446,646,546
Chikkamagalore,26/12/2017,152.0,Tomato,616,816,716
Chikkamagalore,27/12/2017,140.0,Tomato,519,719,619
Chikkamagalore,28/12/2017,81.0,Tomato,400,598,498
Chikkamagalore,29/12/2017,149.0,Tomato,400,580,480
Chikkamagalore,30/12/2017,83.0,Tomato,377,577,477
Chintamani,1/12/2017,137.0,Tomato,1466,3200,2600
Chintamani,2/12/2017,114.0,Tomato,1500,3100,2400
Chintamani,3/12/2017,119.0,Tomato,1300,2900,2100
Chintamani,5/12/2017,139.0,Tomato,1000,2600,1600
Chintamani,6/12/2017,139.0,Tomato,1000,1666,1333
Chintamani,7/12/2017,134.0,Tomato,533,1800,1200
Chintamani,10/12/2017,131.0,Tomato,333,1333,1000
Chintamani,11/12/2017,159.0,Tomato,333,1333,1000
Chintamani,12/12/2017,151.0,Tomato,333,1133,666
Chintamani,17/12/2017,156.0,Tomato,133,733,666
Davangere,1/12/2017,3.0,Tomato,1900,2100,2000
Davangere,5/12/2017,3.0,Tomato,1300,1600,1450
Davangere,6/12/2017,3.0,Tomato,1400,1800,1600
Davangere,7/12/2017,3.0,Tomato,1400,1600,1500
Davangere,8/12/2017,3.0,Tomato,1400,1500,1450
Davangere,13/12/2017,3.0,Tomato,800,1100,950
Davangere,14/12/2017,3.0,Tomato,800,1100,950
Davangere,15/12/2017,4.0,Tomato,450,600,525
Davangere,16/12/2017,4.0,Tomato,400,500,450
Davangere,18/12/2017,4.0,Tomato,400,550,475
Davangere,19/12/2017,4.0,Tomato,400,450,425
Davangere,20/12/2017,4.0,Tomato,300,350,325
Davangere,21/12/2017,4.0,Tomato,300,350,325
Davangere,22/12/2017,4.0,Tomato,300,350,325
Davangere,23/12/2017,4.0,Tomato,120,200,160
Davangere,26/12/2017,4.0,Tomato,200,320,260
Davangere,27/12/2017,5.0,Tomato,200,280,240
Davangere,28/12/2017,4.0,Tomato,240,280,260
Davangere,29/12/2017,4.0,Tomato,280,320,300
Davangere,30/12/2017,4.0,Tomato,280,320,300
Doddaballa Pur,1/12/2017,1.0,Tomato,1500,2000,1750
Doddaballa Pur,4/12/2017,1.0,Tomato,1500,2000,1750
Doddaballa Pur,5/12/2017,1.0,Tomato,1500,2000,1750
Doddaballa Pur,6/12/2017,1.0,Tomato,1500,2000,1750
Doddaballa Pur,7/12/2017,1.0,Tomato,1500,2000,1750
Doddaballa Pur,8/12/2017,1.0,Tomato,1500,2000,1750
Doddaballa Pur,11/12/2017,1.0,Tomato,1500,2000,1750
Doddaballa Pur,12/12/2017,1.0,Tomato,1500,2000,1750
Doddaballa Pur,13/12/2017,1.0,Tomato,1500,2000,1750
Doddaballa Pur,14/12/2017,1.0,Tomato,1500,2000,1750
Doddaballa Pur,15/12/2017,1.0,Tomato,1500,2000,1750
Doddaballa Pur,16/12/2017,1.0,Tomato,1500,2000,1750
Doddaballa Pur,18/12/2017,1.0,Tomato,1500,2000,1750
Doddaballa Pur,19/12/2017,1.0,Tomato,1500,2000,1750
Doddaballa Pur,20/12/2017,1.0,Tomato,1500,2000,1750
Doddaballa Pur,21/12/2017,1.0,Tomato,1500,2000,1750
Doddaballa Pur,22/12/2017,1.0,Tomato,1500,2000,1750
Doddaballa Pur,23/12/2017,1.0,Tomato,1500,2000,1750
Doddaballa Pur,26/12/2017,1.0,Tomato,1500,2000,1750
Doddaballa Pur,27/12/2017,2.0,Tomato,1500,2000,1750
Doddaballa Pur,28/12/2017,1.0,Tomato,1500,2000,1750
Doddaballa Pur,29/12/2017,1.0,Tomato,1500,2000,1750
Doddaballa Pur,30/12/2017,1.0,Tomato,863,1610,1274
Gowribidanoor,1/12/2017,5.0,Tomato,1250,1500,1400
Gowribidanoor,18/12/2017,7.0,Tomato,1250,1500,1350
Gowribidanoor,22/12/2017,5.0,Tomato,1200,1300,1250
Gowribidanoor,29/12/2017,7.0,Tomato,550,800,650
Gundlupet,4/12/2017,67.0,Tomato,1100,1900,1300
Gundlupet,6/12/2017,46.0,Tomato,1600,1933,1800
Gundlupet,7/12/2017,34.0,Tomato,1300,1670,1500
Gundlupet,12/12/2017,73.0,Tomato,720,1200,1000
Gundlupet,15/12/2017,113.0,Tomato,550,689,600
Gundlupet,18/12/2017,149.0,Tomato,300,450,400
Hassan,5/12/2017,4.0,Tomato,1980,2080,2080
Hassan,6/12/2017,14.0,Tomato,1810,2163,2163
Hassan,13/12/2017,16.0,Tomato,1090,2308,2000
Hassan,20/12/2017,20.0,Tomato,810,1328,833
Hassan,27/12/2017,5.0,Tomato,1000,1000,1000
Holenarsipura,7/12/2017,2.0,Tomato,1000,1000,1000
Honnali,21/12/2017,2.0,Hybrid,500,500,500
Hospet,5/12/2017,24.0,Tomato,500,1000,600
Hospet,6/12/2017,9.0,Tomato,500,700,600
Hospet,11/12/2017,26.0,Tomato,400,600,500
Hospet,13/12/2017,7.0,Tomato,450,600,500
Hospet,18/12/2017,18.0,Tomato,400,600,500
Hospet,20/12/2017,9.0,Tomato,200,500,300
Hospet,26/12/2017,22.0,Tomato,400,500,400
Hunsur,27/12/2017,1.0,Tomato,1000,1000,1000
K.R.Nagar,16/12/2017,8.0,Tomato,666,666,666
K.R.Nagar,19/12/2017,1.0,Tomato,2000,2000,2000
K.R.Nagar,30/12/2017,1.0,Tomato,863,1610,1274
Malur,7/12/2017,2.0,Tomato,700,2800,2000
Malur,29/12/2017,105.0,Tomato,300,500,400
Mulabagilu,1/12/2017,18.0,Tomato,665,3000,1835
Mulabagilu,2/12/2017,12.0,Tomato,1000,3335,2165
Mulabagilu,3/12/2017,20.0,Tomato,665,2335,1500
Mulabagilu,4/12/2017,28.0,Tomato,500,2000,1235
Mulabagilu,5/12/2017,27.0,Tomato,500,2335,1465
Mulabagilu,6/12/2017,12.0,Tomato,665,2665,1665
Mulabagilu,7/12/2017,19.0,Tomato,500,2000,1235
Mulabagilu,8/12/2017,37.0,Tomato,335,1165,735
Mulabagilu,9/12/2017,55.0,Tomato,335,1135,735
Mulabagilu,10/12/2017,29.0,Tomato,500,2000,1235
Mulabagilu,11/12/2017,24.0,Tomato,500,2000,1235
Mulabagilu,12/12/2017,26.0,Tomato,500,2000,1235
Mulabagilu,13/12/2017,31.0,Tomato,335,1335,835
Mulabagilu,14/12/2017,37.0,Tomato,335,1335,835
Mulabagilu,15/12/2017,39.0,Tomato,335,1000,665
Mulabagilu,16/12/2017,48.0,Tomato,335,1000,665
Mulabagilu,17/12/2017,47.0,Tomato,335,1065,735
Mulabagilu,18/12/2017,51.0,Tomato,335,1000,665
Mulabagilu,19/12/2017,70.0,Tomato,200,665,435
Mulabagilu,20/12/2017,78.0,Tomato,200,600,400
Mulabagilu,21/12/2017,89.0,Tomato,200,535,365
Mulabagilu,22/12/2017,69.0,Tomato,200,665,435
Mulabagilu,23/12/2017,65.0,Tomato,200,600,400
Mulabagilu,24/12/2017,78.0,Tomato,200,665,435
Mulabagilu,25/12/2017,64.0,Tomato,200,665,435
Mulabagilu,26/12/2017,63.0,Tomato,200,665,435
Mulabagilu,27/12/2017,91.0,Tomato,200,465,335
Mulabagilu,28/12/2017,85.0,Tomato,200,535,365
Mulabagilu,29/12/2017,72.0,Tomato,200,665,435
Mulabagilu,30/12/2017,75.0,Tomato,200,665,435
Mulabagilu,31/12/2017,70.0,Tomato,863,1610,1274
Nagamangala,1/12/2017,3.0,Tomato,1000,1000,1000
Nagamangala,5/12/2017,8.0,Tomato,800,1000,900
Ramanagara,1/12/2017,5.0,Tomato,1600,2000,1800
Ramanagara,2/12/2017,3.0,Tomato,2000,2300,2150
Ramanagara,4/12/2017,3.0,Tomato,1600,2000,1800
Ramanagara,5/12/2017,5.0,Tomato,1600,2000,1800
Ramanagara,6/12/2017,4.0,Tomato,1600,2000,1800
Ramanagara,7/12/2017,7.0,Tomato,1600,1800,1700
Ramanagara,8/12/2017,6.0,Tomato,1000,1600,1300
Ramanagara,9/12/2017,9.0,Tomato,800,1200,1000
Ramanagara,11/12/2017,6.0,Tomato,1000,1500,1250
Ramanagara,12/12/2017,6.0,Tomato,1000,1300,1150
Ramanagara,13/12/2017,9.0,Tomato,800,1000,900
Ramanagara,14/12/2017,6.0,Tomato,800,1200,1000
Ramanagara,15/12/2017,10.0,Tomato,600,1000,800
Ramanagara,16/12/2017,8.0,Tomato,600,1000,800
Ramanagara,18/12/2017,8.0,Tomato,500,700,600
Ramanagara,19/12/2017,6.0,Tomato,600,1000,800
Ramanagara,20/12/2017,8.0,Tomato,500,700,600
Ramanagara,21/12/2017,10.0,Tomato,400,600,500
Ramanagara,22/12/2017,12.0,Tomato,300,500,400
Ramanagara,23/12/2017,14.0,Tomato,300,500,400
Ramanagara,25/12/2017,12.0,Tomato,400,600,500
Ramanagara,26/12/2017,12.0,Tomato,300,500,400
Ramanagara,27/12/2017,11.0,Tomato,300,500,400
Ramanagara,28/12/2017,9.0,Tomato,300,500,400
Ramanagara,29/12/2017,8.0,Tomato,400,600,500
Ramanagara,30/12/2017,14.0,Tomato,300,500,400
Srinivasapur,1/12/2017,50.0,Tomato,667,3000,2133
Srinivasapur,2/12/2017,62.0,Tomato,1333,3133,2000
Srinivasapur,3/12/2017,46.0,Tomato,800,2667,1667
Srinivasapur,4/12/2017,80.0,Tomato,1200,2734,2133
Srinivasapur,5/12/2017,52.0,Tomato,1333,2800,2000
Srinivasapur,6/12/2017,47.0,Tomato,800,2667,1866
Srinivasapur,7/12/2017,34.0,Tomato,600,2200,1100
Srinivasapur,8/12/2017,44.0,Tomato,333,1000,567
Srinivasapur,9/12/2017,50.0,Tomato,400,1400,500
Srinivasapur,10/12/2017,43.0,Tomato,667,2000,1200
Srinivasapur,11/12/2017,33.0,Tomato,1066,1866,1233
Srinivasapur,12/12/2017,23.0,Tomato,400,1333,800
Srinivasapur,13/12/2017,40.0,Tomato,333,1000,666
Srinivasapur,14/12/2017,40.0,Tomato,333,800,600
Srinivasapur,15/12/2017,26.0,Tomato,400,1200,633
Srinivasapur,16/12/2017,23.0,Tomato,333,800,500
Srinivasapur,17/12/2017,11.0,Tomato,200,666,333
Srinivasapur,18/12/2017,38.0,Tomato,167,600,300
Srinivasapur,19/12/2017,32.0,Tomato,266,666,400
Srinivasapur,20/12/2017,43.0,Tomato,200,635,350
Srinivasapur,21/12/2017,38.0,Tomato,235,565,400
Srinivasapur,22/12/2017,28.0,Tomato,265,665,400
Srinivasapur,23/12/2017,51.0,Tomato,250,600,360
Srinivasapur,24/12/2017,40.0,Tomato,265,665,400
Srinivasapur,25/12/2017,33.0,Tomato,250,535,365
Srinivasapur,26/12/2017,40.0,Tomato,250,600,400
Srinivasapur,27/12/2017,47.0,Tomato,200,600,366
Srinivasapur,28/12/2017,53.0,Tomato,265,565,400
Srinivasapur,29/12/2017,27.0,Tomato,233,500,266
Srinivasapur,30/12/2017,25.0,Tomato,863,1610,1274
Srinivasapur,31/12/2017,27.0,Tomato,863,1610,1274
Udupi,13/12/2017,4.0,Tomato,1000,1200,1100
Udupi,20/12/2017,4.0,Tomato,600,800,700
Udupi,27/12/2017,6.0,Tomato,600,800,700
Bagepalli,1/1/2018,28.0,Tomato,190,460,385
Bagepalli,2/1/2018,26.0,Tomato,185,490,385
Bagepalli,3/1/2018,28.0,Tomato,185,465,325
Bagepalli,4/1/2018,32.0,Tomato,185,480,335
Bagepalli,6/1/2018,35.0,Tomato,180,465,340
Bagepalli,8/1/2018,28.0,Tomato,200,480,365
Bagepalli,9/1/2018,32.0,Tomato,180,460,325
Bagepalli,10/1/2018,34.0,Tomato,205,465,370
Bagepalli,11/1/2018,35.0,Tomato,195,480,355
Bagepalli,13/01/2018,35.0,Tomato,190,465,354
Bagepalli,15/01/2018,35.0,Tomato,180,460,358
Bagepalli,16/01/2018,33.0,Tomato,180,450,352
Bagepalli,17/01/2018,35.0,Tomato,175,465,355
Bagepalli,18/01/2018,35.0,Tomato,180,485,352
Bagepalli,19/01/2018,36.0,Tomato,185,482,358
Bagepalli,20/01/2018,35.0,Tomato,180,465,358
Bagepalli,22/01/2018,36.0,Tomato,190,485,355
Bagepalli,23/01/2018,30.0,Tomato,180,485,340
Bagepalli,24/01/2018,32.0,Tomato,200,510,385
Bagepalli,25/01/2018,32.0,Tomato,210,560,410
Bagepalli,27/01/2018,36.0,Tomato,205,510,395
Bagepalli,29/01/2018,33.0,Tomato,204,510,416
Bagepalli,30/01/2018,29.0,Tomato,225,580,464
Bagepalli,31/01/2018,35.0,Tomato,240,560,465
Bangarpet,1/1/2018,1.0,Tomato,280,380,320
Bangarpet,2/1/2018,1.0,Tomato,250,450,350
Bangarpet,3/1/2018,1.0,Tomato,250,550,450
Bangarpet,4/1/2018,1.0,Tomato,200,500,400
Bangarpet,5/1/2018,1.0,Tomato,250,530,380
Bangarpet,6/1/2018,2.0,Tomato,250,450,380
Bangarpet,8/1/2018,1.0,Tomato,250,450,350
Bangarpet,9/1/2018,2.0,Tomato,200,500,350
Bangarpet,10/1/2018,1.0,Tomato,250,450,380
Bangarpet,11/1/2018,1.0,Tomato,250,480,350
Bangarpet,12/1/2018,2.0,Tomato,300,550,400
Bangarpet,13/01/2018,1.0,Tomato,200,500,350
Bangarpet,15/01/2018,1.0,Tomato,200,500,400
Bangarpet,16/01/2018,1.0,Tomato,200,550,420
Bangarpet,17/01/2018,2.0,Tomato,250,700,400
Bangarpet,18/01/2018,1.0,Tomato,200,500,350
Bangarpet,19/01/2018,2.0,Tomato,250,700,400
Bangarpet,20/01/2018,1.0,Tomato,200,500,350
Bangarpet,22/01/2018,1.0,Tomato,200,500,380
Bangarpet,23/01/2018,1.0,Tomato,300,500,400
Bangarpet,24/01/2018,2.0,Tomato,200,450,350
Bangarpet,25/01/2018,1.0,Tomato,200,400,300
Bangarpet,26/01/2018,1.0,Tomato,200,400,300
Bangarpet,27/01/2018,2.0,Tomato,200,300,250
Bangarpet,29/01/2018,1.0,Tomato,250,380,280
Bangarpet,30/01/2018,1.0,Tomato,250,450,380
Bangarpet,31/01/2018,1.0,Tomato,306,480,350
"Binny Mill (F&V), Bangalore",1/1/2018,45.0,Tomato,500,700,600
"Binny Mill (F&V), Bangalore",2/1/2018,43.0,Tomato,500,700,600
"Binny Mill (F&V), Bangalore",3/1/2018,45.0,Tomato,600,800,700
"Binny Mill (F&V), Bangalore",4/1/2018,46.0,Tomato,600,800,700
"Binny Mill (F&V), Bangalore",5/1/2018,49.0,Tomato,600,800,700
"Binny Mill (F&V), Bangalore",6/1/2018,46.0,Tomato,600,800,700
"Binny Mill (F&V), Bangalore",8/1/2018,48.0,Tomato,600,800,700
"Binny Mill (F&V), Bangalore",9/1/2018,53.0,Tomato,600,800,700
"Binny Mill (F&V), Bangalore",10/1/2018,46.0,Tomato,600,800,700
"Binny Mill (F&V), Bangalore",11/1/2018,50.0,Tomato,600,900,700
"Binny Mill (F&V), Bangalore",12/1/2018,43.0,Tomato,600,800,700
"Binny Mill (F&V), Bangalore",16/01/2018,34.0,Tomato,600,800,700
"Binny Mill (F&V), Bangalore",17/01/2018,39.0,Tomato,500,700,600
"Binny Mill (F&V), Bangalore",18/01/2018,45.0,Tomato,500,700,600
"Binny Mill (F&V), Bangalore",19/01/2018,45.0,Tomato,500,700,600
"Binny Mill (F&V), Bangalore",22/01/2018,50.0,Tomato,500,700,600
"Binny Mill (F&V), Bangalore",23/01/2018,54.0,Tomato,600,800,700
"Binny Mill (F&V), Bangalore",24/01/2018,57.0,Tomato,600,800,700
"Binny Mill (F&V), Bangalore",29/01/2018,55.0,Tomato,500,700,600
"Binny Mill (F&V), Bangalore",30/01/2018,44.0,Tomato,500,700,600
"Binny Mill (F&V), Bangalore",31/01/2018,27.0,Tomato,500,700,600
Channapatana,1/1/2018,3.0,Tomato,200,450,350
Channapatana,2/1/2018,3.0,Tomato,300,600,400
Channapatana,3/1/2018,3.0,Tomato,300,600,450
Channapatana,4/1/2018,3.0,Tomato,250,500,350
Channapatana,5/1/2018,3.0,Tomato,300,500,400
Channapatana,6/1/2018,3.0,Tomato,300,600,450
Channapatana,8/1/2018,3.0,Tomato,300,500,400
Channapatana,9/1/2018,3.0,Tomato,250,450,350
Channapatana,10/1/2018,2.0,Tomato,300,600,450
Channapatana,11/1/2018,3.0,Tomato,300,600,450
Channapatana,12/1/2018,3.0,Tomato,300,600,400
Channapatana,13/01/2018,4.0,Tomato,250,450,350
Channapatana,15/01/2018,1.0,Tomato,400,600,500
Channapatana,16/01/2018,2.0,Tomato,350,650,500
Channapatana,17/01/2018,2.0,Tomato,300,600,450
Channapatana,18/01/2018,2.0,Tomato,350,650,450
Channapatana,19/01/2018,4.0,Tomato,200,400,300
Channapatana,20/01/2018,4.0,Tomato,150,300,200
Channapatana,22/01/2018,3.0,Tomato,200,450,350
Channapatana,23/01/2018,3.0,Tomato,200,500,350
Channapatana,24/01/2018,3.0,Tomato,200,400,300
Channapatana,25/01/2018,2.0,Tomato,200,400,300
Channapatana,26/01/2018,3.0,Tomato,200,350,250
Channapatana,27/01/2018,3.0,Tomato,200,400,300
Channapatana,29/01/2018,3.0,Tomato,200,400,300
Channapatana,30/01/2018,3.0,Tomato,200,400,300
Channapatana,31/01/2018,3.0,Tomato,300,400,350
Chickkaballapura,1/1/2018,30.0,Tomato,230,620,460
Chickkaballapura,2/1/2018,27.0,Tomato,240,580,400
Chickkaballapura,3/1/2018,25.0,Tomato,250,550,370
Chickkaballapura,5/1/2018,31.0,Tomato,240,600,410
Chickkaballapura,6/1/2018,64.0,Tomato,240,620,380
Chickkaballapura,8/1/2018,17.0,Tomato,250,610,380
Chickkaballapura,9/1/2018,42.0,Tomato,250,590,380
Chickkaballapura,10/1/2018,32.0,Tomato,250,620,360
Chickkaballapura,12/1/2018,48.0,Tomato,250,600,350
Chickkaballapura,13/01/2018,53.0,Tomato,250,580,380
Chickkaballapura,14/01/2018,27.0,Tomato,240,620,370
